Address	valid	invalid	pen	Attesting	Slashed	Exited	Tot	Tag
0xdd3c076fcf5542f301e8d74DFEB1Af170aB39F67	1	0	0	1	0	0	1	
0x3e79B9f66A76d1Ef5708EDca1D41fb07b008ad0a	1	0	0	1	0	0	1	
0x035663b7f36Ee7Dc556FE6A67bc134fC68A05692	1	0	0	1	0	0	1	
0x2090c24D8a5E4c3bf25d8E51BFd4C5230FA3ec35	1	0	0	0	0	1	1	
0x13Eef32C2Dfd6419f20d22eb5f936cC1ba98cBEE	1	0	0	1	0	0	1	
0x2f19883A1F8212e8f3B7f72F2B37F8440DF55d23	1	0	0	1	0	0	1	
0xBB1308Ec1896c063D6375A608e3dcA091c7c1339	1	0	0	0	0	1	1	
0xd108688fC0feCFb12b672975Fab5105061AAb7e2	1	0	0	1	0	0	1	
0x389bdDA46a92eB0a05317DA458076077F182246b	1	0	0	1	0	0	1	
0xe9061044E736eD90dBe99220E9718B18cd3E0f88	1	0	0	1	0	0	1	
0xB1093ce2b3950b96B613340cD0D8597Bf9854F18	1	0	0	1	0	0	1	
0xeFd6777e2fd6A65A245156bDB81d0139FBba3cd8	1	0	0	1	0	0	1	
0x601E040975308CB3df8e21c5d15747434870e18b	1	0	0	1	0	0	1	
0xedc9A3EfB432448c7E7f32f178bBEd7b5F5cADC3	1	0	0	0	0	1	1	
0x560B10c9a51D533164E51d454C9Cfd68969661f9	1	0	0	0	0	1	1	
0x9293632380e4B034A43a2f89C997414715428EAc	1	0	0	1	0	0	1	
0xD1d2aa8170EAdb21352C7CAFfB065837Ad4de197	1	0	0	1	0	0	1	
0xE8b84B64ab76A9b7E547A58B45B1445EE692418C	1	0	0	1	0	0	1	
0x222F46760Aa64bB67d33f50AF96d6F773c896481	1	0	0	1	0	0	1	
0xb66132A76eeE4B82ED2f3D35feA3a55EFa06A616	1	0	0	1	0	0	1	
0xC108B5a3521e223b6019253233A8E7E92aaA72e7	1	0	0	0	0	1	1	
0xb3Fd8fb831c77314aF7ecCAe3c7B319C6600D73e	1	0	0	1	0	0	1	
0xe3fd8483592AB7D4b56e54eeF74981dB104b6922	1	0	0	0	0	1	1	
0x7dC7ef3113074F2c320172373BEdC74a36C642E4	1	0	0	1	0	0	1	
0x4A14CCC7cdC88A552d0732E0707bbe72f95edf54	1	0	0	1	0	0	1	
0x847791cBF03be716A7fe9Dc8c9Affe17Bd49Ae5e	1	0	0	1	0	0	1	
0x97FC178f27682988996e2fC766337d6B0bc24587	1	0	0	1	0	0	1	
0xe72dfad799565ec2aF997f9268D635BFE2988F1D	1	0	0	1	0	0	1	
0x6d4E06bC9e5D7954088FBE46322ca7B3dcF2384f	1	0	0	0	0	1	1	
0x0CB61703ad89CD4Aa54BBF18B8a6679fe638a677	1	0	0	1	0	0	1	
0x3026Cf4dB8c211A5D02829383D0d7BfF78a65346	1	0	0	1	0	0	1	
0x2a7d87F1DC404d0c6b160F62DbeC9b88f0DaDE9d	1	0	0	0	0	1	1	
0x618908FaaB23420bcAf3F2d88Bb2Cc609B4a4f5c	1	0	0	0	0	1	1	
0x61ae94dd817357B59413202Ac60B5997192AAE0F	1	0	0	1	0	0	1	
0xfF8827d4F3efa6aC7fc44BAA0f4E188595387fc7	1	0	0	1	0	0	1	
0xAB40b2D736A86ccd999a67Dd3291f13dcF74d318	1	0	0	1	0	0	1	
0xCc072AD1E2fe1Ad79D431b1eD609D5e77437Fed0	1	0	0	1	0	0	1	
0xD56eA271e278E57c58C0c31a685fbf66Fb1f61D1	1	0	0	1	0	0	1	
0x4A22C349876a4322228A430f1Dd1812cB684D95e	1	0	0	0	0	1	1	
0x6A2E1322F09673D15A6704E723df98487B77A1eb	1	0	0	1	0	0	1	
0x10630c8130e44eD22D30d0A05488a10B44797a93	1	0	0	0	0	1	1	
0x7375B3b9B5Ef5A24310a66B3812153aD9D90eDE8	1	0	0	1	0	0	1	
0x5b16FF2e57ac2EF8134931A4BECE477add72f36D	1	0	0	1	0	0	1	
0x0C4B4bF288450aE898E624Cada7F1Bc86856277E	1	0	0	1	0	0	1	
0x7B74e1Cb77a59773bf6c62CeF93a7224895B8f86	1	0	0	0	0	1	1	
0x511D07195b8833e0381A8D0BBcc4b96b272d4C4D	1	0	0	0	0	1	1	
0x8eA8211EFE3A89d6A55278Fc0f687E8394Db962D	1	0	0	0	0	1	1	
0xBdeADE7Ae659ac740a9251d971b1FDb218f653D3	1	0	0	1	0	0	1	
0xE91691Ec48e0E320d97b8256db1010D98037Bf36	1	0	0	1	0	0	1	
0xe3Eea2bFd99f9E221CC233cf98D7778E866E5191	1	0	0	1	0	0	1	
0xBF33281382A114d5A8d8122A9fDA04d8cd51D55D	1	0	0	1	0	0	1	
0x73F83E0EA1a673b698D2600FB1c0fC2DD9051DdE	1	0	0	1	0	0	1	
0x098091bECc290848a31e79982aB6E5A393dbfA69	1	0	0	0	0	1	1	
0x088F0549BC416AfC9307638c41dA5FD0f0Ea415e	1	0	0	1	0	0	1	
0x4CeF296b64923D690f04AcA018FAC3228F2f71E8	1	0	0	1	0	0	1	
0x43a89C2f84e7e731D1787b523AE4e1c588C1Aa6A	1	0	0	0	0	1	1	
0x93Ad4Ac8b4AA64158c9eBB14A9be95c0505ca8cd	1	0	0	0	0	1	1	
0xA7d750DD109B1786316201eF165D005027aA6a63	1	0	0	0	1	0	1	
0xa24C247c1C7157E6582dF88682918d345e2adFc0	1	0	0	0	0	1	1	
0x43F7c80AEaFdec542bEB37F9D75c4663B078F6E9	1	0	0	0	0	1	1	
0xbe8B1778AedfD6600BB8C72A90e9EbCd9aA06822	1	0	0	1	0	0	1	
0xe8243fa91C933c2aE51211DfFf40047dcfB88a8D	1	0	0	1	0	0	1	
0xC2C07B84b01650B295300fE525039D64b17267ba	1	0	0	1	0	0	1	
0x6f1da35a3cfB3e5565a39B3147A51473BBc07F77	1	0	0	1	0	0	1	
0xe302681ff25711f2bf9aaed9cd9b1e2De2F6AE75	1	0	0	0	0	1	1	
0xE0B00c1eBBDa5885E1AB588d834b1D8Df9d1a36A	1	0	0	1	0	0	1	
0x95b3b7a2266deA3A56130E45714f3ED7C1B7A30e	1	0	0	1	0	0	1	
0x976BC5461dbC158f836b45324ebf1699fAbF49e0	1	0	0	1	0	0	1	
0x7C81F63BB3c064a8475Fef5B4E25872b42aA1b7F	1	0	0	1	0	0	1	
0xA4f7C7FCd19c79Fe05cfC5e538e98d3b33d8Bc9c	1	0	0	0	0	1	1	
0x6EbD7e1bB5dB5Aa2930B0FfdCA3d31aC9df94CE6	1	0	0	1	0	0	1	
0xCc3c01747a9aB94afC20EABd19637e37D4a7270a	1	0	0	1	0	0	1	
0xEBf2dB9A412C14D7B685d627E565723BcdbddF2a	1	0	0	0	0	1	1	
0x05F4f690F1450daaE8892f76a8653004773E545c	1	0	0	1	0	0	1	
0xa77e704fe0C7Ec6bA0B881352c3634ccc0E3513e	1	0	0	1	0	0	1	
0x3AfF319216c3165d13ADFa5bA1fD86bCdB066e64	1	0	0	1	0	0	1	
0xbb9377662a17942981f5b5d89d6cd5ed257cd8Ac	1	0	0	1	0	0	1	
0xEe24871f6C4683C51A885F31e302Fa1fAB5a67fA	1	0	0	1	0	0	1	
0x054f9541B0b24A49F9dac8e2CeFd59dBeC58dACA	1	0	0	1	0	0	1	
0x328E657673542885EE7515e8923185A786Ef66D5	1	0	0	1	0	0	1	
0xb3FD9fa44424144F393A641eB4B7bc49da754890	1	0	0	1	0	0	1	
0x9271A2Eaf160E06319f1C5b772CbfF98Ee138984	1	0	0	1	0	0	1	
0x5cc81b8EA0B9F4b990C039cEC1a5d2a999B0f818	1	0	0	1	0	0	1	
0x08D94743CAaD410266a8e5f634662DaA8E06EdD4	1	0	0	1	0	0	1	
0xEf5a4561c21A3eF5FF8d9c08d8848FA0D55Ae02f	1	0	0	0	0	1	1	
0x966BfABb15a361d7769BA609C61c6Ba62b576eC9	1	0	0	1	0	0	1	
0x2CA0F7e733Fb40308A48D724E55E94778151bEfC	1	0	0	0	0	1	1	
0xc0e0Ee2F8109331ecbD3191e0Cea8ab6f0dfF3Db	1	0	0	1	0	0	1	
0x61e0Fa5C0CDaE5B98159E8DDE25304b6783c1894	1	0	0	1	0	0	1	
0x25fa78242F9ad91f1AF0C1540C73eF97FF8Cb279	1	0	0	1	0	0	1	
0x4e130d686b8D5B58cAFFC558CB7Da236d1A61A4c	1	0	0	1	0	0	1	
0x981ab0D817710d8FFFC5693383C00D985A3BDa38	1	0	0	0	0	1	1	
0x2880a6bb2cD1DF6E03dC8BbFBEd009DE586c2603	1	0	0	1	0	0	1	
0xA7499Aa6464c078EeB940da2fc95C6aCd010c3Cc	1	0	0	1	0	0	1	
0xc7fB2F77a36Ef1ed2b1bf34C999E349C0e6B4D42	1	0	0	1	0	0	1	
0x011eD01B19E08680481746e3E075894c6e670445	1	0	0	0	0	1	1	
0x8A8B3a7548d3cde5032fEdeF59772010d14703B5	1	0	0	0	0	1	1	
0xF4DcAc3825505E36551Ed83d6665D5f4b49D4Ed1	1	0	0	0	0	1	1	
0x61D6B0A3898A635194166CC6DCAF7405a0d8F51d	1	0	0	1	0	0	1	
0x7dD8c381D3f2feE0F07EE68A12677d55cc61438E	1	0	0	0	0	1	1	
0x474f24496E3B3caF158E62d2161400CF1296c1d3	1	0	0	1	0	0	1	
0xBDE6a916706494E1451FDCBE8cC584511C81F98E	1	0	0	0	0	1	1	
0x69F74540575B5973956a59dbc8C06c3D23B5a567	1	0	0	1	0	0	1	
0x7356EcE4705bfbd926bc787ccC758FD9406283c0	1	0	0	1	0	0	1	
0xE3F4d7A6b01051c152D790e67a2916AD9B125fc8	1	0	0	1	0	0	1	
0xa409399FD51C642C3Cdc5B4F4E4F3C858f33f589	1	0	0	1	0	0	1	
0x90E985Ba5B5c212173658b4850b8Bd7cF34b12e1	1	0	0	1	0	0	1	
0xa09da1d479eD04d69b61cCB6377Aa9c5c901D0e7	1	0	0	0	0	1	1	
0x68882DB5De4e926065e7C1C2f09A4c38525c0bBc	1	0	0	1	0	0	1	
0x3A9c9268FD6936da779Ff2aFB5810a43915759e4	1	0	0	0	0	1	1	
0x240eEe4167bB8e6F47eEa36707C4d00C17163e32	1	0	0	1	0	0	1	
0x980Be6e4C7aBD9bC52FbDe0795a0367dfdb4ceeb	1	0	0	0	0	1	1	
0x32a7914B011e1DD6B58980080Cb525bC546bc164	1	0	0	1	0	0	1	

